game_id,play_id,frame
19784050113461,12,62080.0
19784050113461,13,62448.0
19784050113461,14,62702.0
19784050113461,16,64521.0
19784050113461,19,66888.0
19784050113461,21,68113.0
19784050113461,42,92667.0
19784050113461,45,94343.0
19784050113461,46,94907.0
19784050113461,48,96055.0
19784050113461,54,105670.0
19784050113461,60,110417.0
19784050113461,65,115089.0
19784050113461,77,128094.0
19784050113461,78,129012.0
19784050113461,85,163009.0
19784050113461,89,167176.0
19784050113461,103,184111.0
19784050113461,104,184802.0
19784050113461,118,206156.0
19784050113461,119,206978.0
19784050113461,123,211152.0
19784050113461,140,227981.0
19784050113461,149,239090.0
19784050113461,152,240137.0
19784050113461,156,243670.0
19784050113461,162,248574.0
19784052112981,5,3923.0
19784052112981,14,9339.0
19784052112981,15,10398.0
19784052112981,26,21480.0
19784052112981,30,23156.0
19784052112981,39,33156.0
19784052112981,43,37320.0
19784052112981,63,57831.0
19784052112981,65,60283.0
19784052112981,71,65213.0
19784052112981,81,73925.0
19784052112981,85,77644.0
19784052112981,87,80038.0
19784052112981,92,89654.0
19784052112981,94,90882.0
19784052112981,104,100892.0
19784052112981,107,102683.0
19784052112981,114,109416.0
19784052112981,122,117192.0
19784052112981,123,117856.0
19784052112981,127,125791.0
19784052112981,132,128902.0
19784052112981,138,132889.0
19784052112981,146,136694.0
19784052112981,152,142433.0
19784052112981,155,143619.0
19784052112981,156,144245.0
19784052719871,8,24081.0
19784052719871,21,37958.0
19784052719871,27,43124.0
19784052719871,34,49377.0
19784052719871,36,56943.0
19784052719871,45,63948.0
19784052719871,55,76283.0
19784052719871,59,78538.0
19784052719871,60,78684.0
19784052719871,61,79255.0
19784052719871,66,82389.0
19784052719871,79,97619.0
19784052719871,82,100555.0
19784052719871,85,135517.0
19784052719871,91,138747.0
19784052719871,97,143262.0
19784052719871,117,160856.0
19784052719871,129,172381.0
19784052719871,148,195248.0
19784052719871,150,196015.0
19784052719871,153,197435.0
19784052719871,154,198275.0
19784052719871,155,198501.0
19784052719871,159,206201.0
19784052719871,162,207995.0
19784052719871,163,209680.0
19784052719871,164,209770.0
19784052719871,165,210111.0
19784052719871,171,214561.0
19784054119221,1,60681.0
19784054119221,2,61199.0
19784054119221,8,64223.0
19784054119221,9,64878.0
19784054119221,15,67931.0
19784054119221,27,81335.0
19784054119221,34,87793.0
19784054119221,40,97062.0
19784054119221,43,98891.0
19784054119221,53,106478.0
19784054119221,55,107147.0
19784054119221,57,113977.0
19784054119221,60,116265.0
19784054119221,64,119633.0
19784054119221,67,122552.0
19784054119221,86,144370.0
19784054119221,89,176483.0
19784054119221,95,180808.0
19784054119221,96,181206.0
19784054119221,108,187853.0
19784054119221,110,188886.0
19784054119221,121,202767.0
19784054119221,122,203379.0
19784054119221,133,217287.0
19784054119221,134,218663.0
19784054119221,139,224224.0
19784054119221,140,225027.0
19784054119221,145,233690.0
19784054119221,161,248655.0
19784054119221,162,249102.0
19784054119221,164,251035.0
19784054119221,166,252199.0
19784054119221,169,258500.0
19784054119221,170,258644.0
19784054119221,171,259246.0
19784054119221,175,263790.0
19784054119221,178,265480.0
19784054119221,180,268330.0
19784055310971,2,58525.0
19784055310971,3,59294.0
19784055310971,11,64499.0
19784055310971,18,67233.0
19784055310971,21,74394.0
19784055310971,22,75386.0
19784055310971,29,78905.0
19784055310971,34,85055.0
19784055310971,39,91973.0
19784055310971,40,92714.0
19784055310971,45,95845.0
19784055310971,51,104096.0
19784055310971,63,115065.0
19784055310971,72,124637.0
19784055310971,74,127729.0
19784055310971,75,128131.0
19784055310971,80,160143.0
19784055310971,81,160766.0
19784055310971,85,163364.0
19784055310971,95,173664.0
19784055310971,97,174185.0
19784055310971,98,175425.0
19784055310971,106,186386.0
19784055310971,111,194883.0
19784055310971,114,196654.0
19784055310971,117,198761.0
19784055310971,125,207894.0
19784055310971,128,209621.0
19784055310971,135,215986.0
19784055310971,140,226787.0
19784055310971,141,227509.0
19784055310971,144,229327.0
19784055310971,154,234758.0
19784055911751,3,67699.0
19784055911751,4,68901.0
19784055911751,8,70936.0
19784055911751,13,74381.0
19784055911751,15,74825.0
19784055911751,18,75906.0
19784055911751,23,78368.0
19784055911751,26,85087.0
19784055911751,35,99752.0
19784055911751,36,100549.0
19784055911751,40,102032.0
19784055911751,41,102248.0
19784055911751,45,106678.0
19784055911751,58,119593.0
19784055911751,67,138249.0
19784055911751,75,142086.0
19784055911751,78,148570.0
19784055911751,82,152973.0
19784055911751,95,193405.0
19784055911751,98,196094.0
19784055911751,99,196324.0
19784055911751,104,200271.0
19784055911751,105,201207.0
19784055911751,114,211449.0
19784055911751,123,218628.0
19784055911751,124,212822.0
19784055911751,127,219947.0
19784055911751,158,250989.0
19784055911751,159,251583.0
19784055911751,161,252504.0
19784055911751,163,253396.0
19784055911751,172,269143.0
19784055911751,174,270869.0
19784055911751,192,290997.0
19784055911751,198,302156.0
19784055911751,199,302451.0
19784057311711,4,2084.0
19784057311711,7,3172.0
19784057311711,11,4613.0
19784057311711,12,5377.0
19784057311711,13,5655.0
19784057311711,14,5969.0
19784057311711,16,7253.0
19784057311711,21,8684.0
19784057311711,26,10832.0
19784057311711,27,11468.0
19784057311711,28,11780.0
19784057311711,31,13466.0
19784057311711,38,15082.0
19784057311711,39,15662.0
19784057311711,40,15897.0
19784057311711,41,16345.0
19784057311711,43,17180.0
19784057311711,47,19050.0
19784057311711,61,24959.0
19784057311711,65,26773.0
19784057311711,67,27584.0
19784057311711,70,28730.0
19784057311711,73,
19784057311711,74,31358.0
19784057311711,77,32501.0
19784057311711,80,33546.0
19784057311711,87,35988.0
19784057311711,91,38706.0
19784057311711,96,40668.0
19784057311711,103,44121.0
19784057311711,107,46166.0
19784057311711,111,48334.0
19784057311711,114,49166.0
19784057311711,115,49425.0
19784057311711,122,51613.0
19784057311711,123,52096.0
19784057311711,124,52727.0
19784057311711,129,55869.0
19784057311711,133,58359.0
19784057311711,135,59202.0
19784057311711,138,59777.0
19784057311711,150,65812.0
19784057311711,158,70317.0
19784057311711,176,77197.0
19784057311711,185,80317.0
19784057311711,188,81551.0
19784057311711,190,82820.0
19784059720011,2,8358.0
19784059720011,5,11070.0
19784059720011,7,12413.0
19784059720011,16,16498.0
19784059720011,27,21017.0
19784059720011,32,27313.0
19784059720011,34,28337.0
19784059720011,35,29293.0
19784059720011,36,29547.0
19784059720011,41,31468.0
19784059720011,43,32840.0
19784059720011,49,40331.0
19784059720011,50,40990.0
19784059720011,51,42112.0
19784059720011,60,51243.0
19784059720011,61,51664.0
19784059720011,69,61237.0
19784059720011,73,64089.0
19784059720011,75,67571.0
19784059720011,78,98521.0
19784059720011,90,106022.0
19784059720011,98,115894.0
19784059720011,103,118977.0
19784059720011,107,120319.0
19784059720011,119,132176.0
19784059720011,121,132873.0
19784059720011,123,135012.0
19784059720011,125,137078.0
19784059720011,134,147371.0
19784059720011,143,157934.0
19784059720011,144,158273.0
19784059720011,148,163876.0
19784059720011,149,164356.0
19784059720011,151,166025.0
19784059720011,154,167302.0
19784059720011,160,181062.0
19784061907141,2,74866.0
19784061907141,3,75387.0
19784061907141,12,80076.0
19784061907141,22,85056.0
19784061907141,27,91018.0
19784061907141,29,91859.0
19784061907141,30,92490.0
19784061907141,40,103759.0
19784061907141,47,108108.0
19784061907141,52,111221.0
19784061907141,57,113285.0
19784061907141,59,118519.0
19784061907141,62,119614.0
19784061907141,92,170968.0
19784061907141,100,176008.0
19784061907141,110,182977.0
19784061907141,130,205779.0
19784061907141,131,
19784061907141,132,206615.0
19784061907141,140,214880.0
19784061907141,153,227302.0
19784061907141,159,232999.0
19784061907141,167,239316.0
19784062118881,4,2188.0
19784062118881,7,3575.0
19784062118881,15,11600.0
19784062118881,22,19766.0
19784062118881,29,24219.0
19784062118881,36,29828.0
19784062118881,41,33688.0
19784062118881,51,40158.0
19784062118881,54,41321.0
19784062118881,57,44356.0
19784062118881,60,47575.0
19784062118881,61,48456.0
19784062118881,69,52806.0
19784062118881,71,54665.0
19784062118881,72,55214.0
19784062118881,79,60832.0
19784062118881,88,71251.0
19784062118881,89,72133.0
19784062118881,95,75371.0
19784062118881,108,84445.0
19784062118881,110,85446.0
19784062118881,117,91900.0
19784062118881,125,98306.0
19784062118881,135,109567.0
19784062118881,136,109701.0
19784062118881,149,118136.0
19784062118881,157,125771.0
19784062118881,174,145637.0
19784062118881,181,150638.0
19784062118881,183,
19784062118881,189,155649.0
19784062118881,206,172749.0
19784062118881,207,173079.0
19784062118881,210,175541.0
19784062516611,7,15075.0
19784062516611,13,18803.0
19784062516611,16,21884.0
19784062516611,21,31155.0
19784062516611,26,32631.0
19784062516611,33,37761.0
19784062516611,40,47577.0
19784062516611,48,53562.0
19784062516611,52,62926.0
19784062516611,53,63437.0
19784062516611,62,70782.0
19784062516611,67,76517.0
19784062516611,75,88973.0
19784062516611,79,90513.0
19784062516611,83,91740.0
19784062516611,87,95752.0
19784062516611,88,96134.0
19784062516611,90,125802.0
19784062516611,93,128271.0
19784062516611,105,136383.0
19784062516611,112,147958.0
19784062516611,113,148430.0
19784062516611,121,156236.0
19784062516611,122,156630.0
19784062516611,123,157037.0
19784062516611,132,175862.0
19784062516611,140,183281.0
19784062516611,143,186197.0
19784062516611,147,195623.0
19784062516611,153,202191.0
19784062516611,156,203153.0
19784062516611,162,208282.0
19784062516611,169,219846.0
19784062516611,170,221070.0
19784062516611,172,222225.0
19784062516611,173,223134.0
19784062516611,187,240335.0
19784062920691,6,60433.0
19784062920691,9,61690.0
19784062920691,12,64554.0
19784062920691,14,66497.0
19784062920691,19,74260.0
19784062920691,20,74688.0
19784062920691,28,79545.0
19784062920691,30,80249.0
19784062920691,53,98345.0
19784062920691,54,98723.0
19784062920691,56,99342.0
19784062920691,60,100585.0
19784062920691,65,108194.0
19784062920691,71,
19784062920691,75,114564.0
19784062920691,85,124204.0
19784062920691,103,164621.0
19784062920691,105,166080.0
19784062920691,107,166518.0
19784062920691,124,174953.0
19784062920691,129,180957.0
19784062920691,130,181210.0
19784062920691,132,187294.0
19784062920691,138,
19784062920691,141,194213.0
19784062920691,143,195592.0
19784062920691,144,195925.0
19784062920691,145,
19784062920691,146,196801.0
19784062920691,167,217827.0
19784062920691,170,224384.0
19784062920691,171,
19784062920691,178,228243.0
19784062920691,190,241187.0
19784062920691,191,
19784062920691,198,250414.0
19784062920691,202,253271.0
19784062920691,211,283693.0
19784063706931,3,16912.0
19784063706931,5,18056.0
19784063706931,9,21732.0
19784063706931,10,22032.0
19784063706931,13,23863.0
19784063706931,19,28206.0
19784063706931,21,36172.0
19784063706931,42,55652.0
19784063706931,48,62835.0
19784063706931,50,64522.0
19784063706931,51,64981.0
19784063706931,53,68270.0
19784063706931,54,68514.0
19784063706931,57,69920.0
19784063706931,72,85627.0
19784063706931,73,85952.0
19784063706931,81,90492.0
19784063706931,90,102282.0
19784063706931,94,104367.0
19784063706931,95,105013.0
19784063706931,105,144899.0
19784063706931,108,146156.0
19784063706931,118,
19784063706931,119,153069.0
19784063706931,128,164941.0
19784063706931,130,165784.0
19784063706931,133,168101.0
19784063706931,158,194646.0
19784063706931,159,194868.0
19784063706931,170,216719.0
19784063706931,178,227116.0
19784063706931,181,229322.0
19784063706931,183,229974.0
19784063706931,191,234411.0
19784063706931,210,255831.0
19784063706931,216,261011.0
19784064115721,2,12248.0
19784064115721,3,12521.0
19784064115721,7,15326.0
19784064115721,9,18343.0
19784064115721,14,21837.0
19784064115721,22,29626.0
19784064115721,23,29969.0
19784064115721,28,34612.0
19784064115721,33,36148.0
19784064115721,36,37744.0
19784064115721,43,45466.0
19784064115721,48,49648.0
19784064115721,54,53436.0
19784064115721,58,55628.0
19784064115721,66,66854.0
19784064115721,68,68273.0
19784064115721,76,73729.0
19784064115721,78,74472.0
19784064115721,82,80792.0
19784064115721,83,81777.0
19784064115721,85,83871.0
19784064115721,87,84473.0
19784064115721,90,87051.0
19784064115721,93,88383.0
19784064115721,96,89976.0
19784064115721,108,125611.0
19784064115721,124,150823.0
19784064115721,126,151687.0
19784064115721,150,170287.0
19784064115721,155,176845.0
19784064115721,158,177731.0
19784064115721,171,192135.0
19784064115721,174,195437.0
19784064115721,176,196232.0
19784064115721,177,197255.0
19784064115721,182,200848.0
19784064115721,183,201101.0
19784064115721,185,206978.0
19784064115721,192,213313.0
19784064115721,198,219183.0
19784066710851,15,62428.0
19784066710851,17,63068.0
19784066710851,18,63701.0
19784066710851,23,71081.0
19784066710851,24,71627.0
19784066710851,40,87483.0
19784066710851,42,88158.0
19784066710851,43,89601.0
19784066710851,45,89847.0
19784066710851,51,94434.0
19784066710851,68,113309.0
19784066710851,69,113550.0
19784066710851,70,114278.0
19784066710851,77,122211.0
19784066710851,78,122336.0
19784066710851,79,123304.0
19784066710851,80,123641.0
19784066710851,87,132316.0
19784066710851,94,166031.0
19784066710851,95,166432.0
19784066710851,98,167957.0
19784066710851,99,168300.0
19784066710851,100,169043.0
19784066710851,111,185093.0
19784066710851,117,188365.0
19784066710851,120,192711.0
19784066710851,133,205231.0
19784066710851,139,210116.0
19784066710851,148,219677.0
19784066710851,152,223853.0
19784066710851,153,224271.0
19784066710851,156,226249.0
19784066710851,169,239810.0
19784066710851,170,240091.0
19784066710851,172,243321.0
19784066710851,178,254944.0
19784066710851,179,255142.0
19784066710851,187,266640.0
19784067321251,6,4286.0
19784067321251,9,6080.0
19784067321251,11,
19784067321251,13,7885.0
19784067321251,19,11367.0
19784067321251,22,17066.0
19784067321251,26,19824.0
19784067321251,28,20863.0
19784067321251,32,24314.0
19784067321251,34,24604.0
19784067321251,43,31416.0
19784067321251,51,37522.0
19784067321251,53,40107.0
19784067321251,58,47431.0
19784067321251,60,48471.0
19784067321251,61,49208.0
19784067321251,63,50702.0
19784067321251,76,64628.0
19784067321251,77,66024.0
19784067321251,79,66731.0
19784067321251,80,66997.0
19784067321251,82,69118.0
19784067321251,88,76548.0
19784067321251,89,79050.0
19784067321251,90,80096.0
19784067321251,91,80459.0
19784067321251,93,81970.0
19784067321251,94,82933.0
19784067321251,98,84733.0
19784067321251,106,94295.0
19784067321251,110,99546.0
19784067321251,113,105150.0
19784067321251,114,105637.0
19784067321251,119,109782.0
19784067321251,133,121763.0
19784067321251,136,125011.0
19784067321251,139,126314.0
19784067321251,141,132106.0
19784067321251,186,181105.0
19784068109021,3,60881.0
19784068109021,8,63714.0
19784068109021,13,66649.0
19784068109021,16,68524.0
19784068109021,20,70660.0
19784068109021,21,71630.0
19784068109021,26,79267.0
19784068109021,27,79846.0
19784068109021,28,80316.0
19784068109021,31,82072.0
19784068109021,32,82519.0
19784068109021,34,83681.0
19784068109021,36,85174.0
19784068109021,37,85626.0
19784068109021,61,108678.0
19784068109021,62,109705.0
19784068109021,64,111138.0
19784068109021,67,113294.0
19784068109021,73,121028.0
19784068109021,78,123993.0
19784068109021,87,158825.0
19784068109021,88,159493.0
19784068109021,96,165119.0
19784068109021,97,165493.0
19784068109021,99,166794.0
19784068109021,102,173860.0
19784068109021,103,174418.0
19784068109021,115,192749.0
19784068109021,128,200517.0
19784068109021,140,214487.0
19784068109021,144,221857.0
19784068109021,146,223409.0
19784068109021,148,228777.0
19784068109021,153,233903.0
19784068109021,156,237973.0
19784068109021,159,242098.0
19784068521491,4,12009.0
19784068521491,15,19324.0
19784068521491,22,21701.0
19784068521491,25,23100.0
19784068521491,34,31554.0
19784068521491,35,31769.0
19784068521491,36,32010.0
19784068521491,39,35066.0
19784068521491,41,36312.0
19784068521491,50,43771.0
19784068521491,57,49125.0
19784068521491,66,60178.0
19784068521491,68,61940.0
19784068521491,75,67107.0
19784068521491,92,80567.0
19784068521491,103,90234.0
19784068521491,106,103681.0
19784068521491,111,107154.0
19784068521491,124,116897.0
19784068521491,136,129764.0
19784068521491,149,142587.0
19784068521491,166,157660.0
19784068521491,169,161647.0
19784068521491,173,163142.0
19784068521491,174,163335.0
19784068521491,175,164349.0
19784068521491,207,199306.0
19784068521491,215,208799.0
19784068521491,216,208955.0
19784068521491,219,212027.0
19784068718171,4,9625.0
19784068718171,5,9870.0
19784068718171,6,11765.0
19784068718171,10,13408.0
19784068718171,12,14784.0
19784068718171,13,15088.0
19784068718171,14,15396.0
19784068718171,16,16117.0
19784068718171,18,16965.0
19784068718171,26,26144.0
19784068718171,27,26947.0
19784068718171,28,27138.0
19784068718171,29,27621.0
19784068718171,30,28040.0
19784068718171,37,31869.0
19784068718171,39,32691.0
19784068718171,40,33249.0
19784068718171,46,41180.0
19784068718171,51,43468.0
19784068718171,52,43651.0
19784068718171,59,50483.0
19784068718171,62,55329.0
19784068718171,63,55843.0
19784068718171,69,59603.0
19784068718171,70,59804.0
19784068718171,71,60147.0
19784068718171,80,
19784068718171,81,73406.0
19784068718171,83,75165.0
19784068718171,89,80994.0
19784068718171,90,81323.0
19784068718171,93,86402.0
19784068718171,98,123064.0
19784068718171,99,123347.0
19784068718171,104,127049.0
19784068718171,105,127383.0
19784068718171,106,127813.0
19784068718171,112,129843.0
19784068718171,114,130789.0
19784068718171,117,131756.0
19784068718171,122,139723.0
19784068718171,129,144032.0
19784068718171,130,145605.0
19784068718171,138,157116.0
19784068718171,141,159010.0
19784068718171,142,160091.0
19784068718171,143,160811.0
19784068718171,147,163829.0
19784068718171,148,164065.0
19784068718171,152,166996.0
19784068718171,153,167219.0
19784068718171,166,184665.0
19784068718171,169,186606.0
19784068718171,171,187518.0
19784068718171,172,188142.0
19784068718171,175,194222.0
19784068718171,178,197652.0
19784068718171,182,201918.0
19784068718171,183,202227.0
19784068718171,187,206678.0
19784070215861,4,2261.0
19784070215861,5,2814.0
19784070215861,10,6154.0
19784070215861,28,23499.0
19784070215861,36,28987.0
19784070215861,37,29515.0
19784070215861,38,29697.0
19784070215861,45,36185.0
19784070215861,47,38596.0
19784070215861,53,48195.0
19784070215861,56,50284.0
19784070215861,62,53768.0
19784070215861,77,67394.0
19784070215861,82,72058.0
19784070215861,86,75043.0
19784070215861,93,80764.0
19784070215861,99,83020.0
19784070215861,119,99826.0
19784070215861,121,101493.0
19784070215861,124,103402.0
19784070215861,145,122937.0
19784070215861,146,124482.0
19784070215861,163,142288.0
19784070215861,164,143214.0
19784071617591,2,64523.0
19784071617591,9,70008.0
19784071617591,14,73461.0
19784071617591,16,74187.0
19784071617591,17,74954.0
19784071617591,22,83441.0
19784071617591,36,97305.0
19784071617591,37,97620.0
19784071617591,48,108033.0
19784071617591,62,123971.0
19784071617591,65,128533.0
19784071617591,66,130210.0
19784071617591,74,139520.0
19784071617591,83,148709.0
19784071617591,86,152177.0
19784071617591,93,194655.0
19784071617591,99,198709.0
19784071617591,103,202612.0
19784071617591,104,203397.0
19784071617591,107,205562.0
19784071617591,115,219331.0
19784071617591,122,230911.0
19784071617591,126,234033.0
19784071617591,128,234534.0
19784071617591,129,235033.0
19784071617591,134,245543.0
19784071617591,144,253620.0
19784071617591,157,271191.0
19784071617591,159,274091.0
19784071617591,164,279259.0
19784071617591,168,287655.0
19784071617591,169,288235.0
19784071617591,173,291475.0
19784071617591,179,297265.0
19784071617591,184,299559.0
19784073021031,3,2687.0
19784073021031,5,3861.0
19784073021031,9,6016.0
19784073021031,10,6479.0
19784073021031,11,6687.0
19784073021031,15,9135.0
19784073021031,24,14436.0
19784073021031,27,15715.0
19784073021031,29,16372.0
19784073021031,33,20652.0
19784073021031,34,20836.0
19784073021031,36,21636.0
19784073021031,45,32068.0
19784073021031,46,32448.0
19784073021031,52,37331.0
19784073021031,56,40048.0
19784073021031,70,49592.0
19784073021031,73,52178.0
19784073021031,78,55733.0
19784073021031,79,56415.0
19784073021031,80,56727.0
19784073021031,81,56913.0
19784073021031,84,59261.0
19784073021031,89,62336.0
19784073021031,94,65256.0
19784073021031,95,66649.0
19784073021031,96,66906.0
19784073021031,99,69027.0
19784073021031,100,69767.0
19784073021031,107,73960.0
19784073021031,114,80442.0
19784073021031,116,81654.0
19784073021031,129,91673.0
19784073021031,132,93230.0
19784073021031,133,93479.0
19784073021031,134,94491.0
19784073021031,146,102886.0
19784073021031,169,121349.0
19784073021031,176,126646.0
19784073021031,181,129785.0
19784073021031,192,137823.0
19784074621531,5,14212.0
19784074621531,6,14889.0
19784074621531,10,16263.0
19784074621531,23,24404.0
19784074621531,27,27298.0
19784074621531,28,27721.0
19784074621531,33,31524.0
19784074621531,34,31708.0
19784074621531,65,55873.0
19784074621531,66,56116.0
19784074621531,68,56555.0
19784074621531,70,58056.0
19784074621531,86,71514.0
19784074621531,87,72183.0
19784074621531,90,75704.0
19784074621531,93,97593.0
19784074621531,102,103294.0
19784074621531,106,107298.0
19784074621531,123,125650.0
19784074621531,127,128466.0
19784074621531,134,135044.0
19784074621531,141,141856.0
19784074621531,149,147269.0
19784074621531,150,148124.0
19784074621531,160,157834.0
19784074621531,167,164393.0
19784074621531,180,179929.0
19784074621531,188,185748.0
19784075619041,6,15342.0
19784075619041,12,18728.0
19784075619041,15,20562.0
19784075619041,18,25303.0
19784075619041,26,30509.0
19784075619041,27,30932.0
19784075619041,28,31400.0
19784075619041,30,33325.0
19784075619041,31,33731.0
19784075619041,38,44998.0
19784075619041,45,49759.0
19784075619041,55,57429.0
19784075619041,56,57684.0
19784075619041,64,65388.0
19784075619041,69,71286.0
19784075619041,70,71732.0
19784075619041,78,90991.0
19784075619041,84,94746.0
19784075619041,93,
19784075619041,109,121261.0
19784075619041,119,130865.0
19784075619041,122,133723.0
19784075619041,136,147198.0
19784075619041,139,149589.0
19784075619041,150,160639.0
19784075619041,161,173144.0
19784075619041,165,177801.0
19784076209811,1,63284.0
19784076209811,5,65377.0
19784076209811,6,65921.0
19784076209811,11,70148.0
19784076209811,14,71592.0
19784076209811,19,74474.0
19784076209811,22,80551.0
19784076209811,26,82725.0
19784076209811,49,104651.0
19784076209811,53,
19784076209811,62,120170.0
19784076209811,71,134475.0
19784076209811,77,137765.0
19784076209811,82,140354.0
19784076209811,96,181963.0
19784076209811,99,183026.0
19784076209811,101,184243.0
19784076209811,109,190981.0
19784076209811,121,205677.0
19784076209811,124,
19784076209811,126,209112.0
19784076209811,136,220088.0
19784076209811,144,233407.0
19784076209811,150,
19784076209811,153,242168.0
19784076209811,156,243714.0
19784076209811,164,255623.0
19784076209811,170,261953.0
19784076209811,177,271584.0
19784076209811,182,
19784076209811,187,281402.0
19784076209811,205,206309.0
19784078018191,1,67740.0
19784078018191,4,
19784078018191,7,
19784078018191,11,76507.0
19784078018191,12,76702.0
19784078018191,14,77095.0
19784078018191,17,78780.0
19784078018191,20,
19784078018191,22,85909.0
19784078018191,38,100170.0
19784078018191,39,100494.0
19784078018191,54,113714.0
19784078018191,58,116677.0
19784078018191,78,131267.0
19784078018191,97,144913.0
19784078018191,98,145529.0
19784078018191,99,146056.0
19784078018191,103,149275.0
19784078018191,105,179148.0
19784078018191,117,186332.0
19784078018191,129,198433.0
19784078018191,130,198770.0
19784078018191,131,199031.0
19784078018191,132,200230.0
19784078018191,134,201768.0
19784078018191,154,219974.0
19784078018191,155,220377.0
19784078018191,168,
19784078018191,169,234084.0
19784078018191,170,234257.0
19784078018191,176,237000.0
19784078018191,182,241243.0
19784078018191,186,245853.0
19784078018191,201,257951.0
19784078018191,206,261324.0
19784078313751,5,34641.0
19784078313751,23,56270.0
19784078313751,25,56942.0
19784078313751,30,60693.0
19784078313751,32,61758.0
19784078313751,39,72288.0
19784078313751,45,77031.0
19784078313751,46,77996.0
19784078313751,48,79476.0
19784078313751,56,90969.0
19784078313751,60,94185.0
19784078313751,63,98011.0
19784078313751,64,98334.0
19784078313751,65,105324.0
19784078313751,73,112517.0
19784078313751,84,125792.0
19784078313751,87,163522.0
19784078313751,92,167122.0
19784078313751,93,167490.0
19784078313751,94,167738.0
19784078313751,98,176026.0
19784078313751,100,176792.0
19784078313751,102,177436.0
19784078313751,103,178655.0
19784078313751,113,192281.0
19784078313751,118,196365.0
19784078313751,122,200265.0
19784078313751,124,201496.0
19784078313751,127,211733.0
19784078313751,129,212974.0
19784078313751,136,219970.0
19784078313751,140,228404.0
19784078313751,143,230459.0
19784078313751,155,246521.0
19784078313751,162,250583.0
19784078313751,164,
19784078610541,9,6092.0
19784078610541,10,6706.0
19784078610541,12,7672.0
19784078610541,13,7966.0
19784078610541,15,9952.0
19784078610541,26,20584.0
19784078610541,36,27631.0
19784078610541,49,43503.0
19784078610541,53,47117.0
19784078610541,54,47707.0
19784078610541,58,53459.0
19784078610541,68,151818.0
19784078610541,91,85915.0
19784078610541,103,96839.0
19784078610541,129,124296.0
19784078610541,132,127266.0
19784078610541,141,136471.0
19784078610541,145,141199.0
19784078610541,152,144956.0
19784078610541,158,149807.0
19784078610541,159,151598.0
19784078610541,170,160905.0
19784078610541,173,
19784079613021,4,59794.0
19784079613021,5,60166.0
19784079613021,6,60739.0
19784079613021,13,64224.0
19784079613021,14,64938.0
19784079613021,16,65207.0
19784079613021,23,73016.0
19784079613021,32,79161.0
19784079613021,34,80740.0
19784079613021,45,91962.0
19784079613021,47,93586.0
19784079613021,48,94264.0
19784079613021,53,100724.0
19784079613021,54,101139.0
19784079613021,56,102356.0
19784079613021,61,105450.0
19784079613021,66,108424.0
19784079613021,67,108768.0
19784079613021,75,117718.0
19784079613021,88,161304.0
19784079613021,92,164152.0
19784079613021,96,166719.0
19784079613021,119,192208.0
19784079613021,123,196885.0
19784079613021,128,200484.0
19784079613021,134,202753.0
19784079613021,140,210036.0
19784079613021,147,218389.0
19784079613021,155,224407.0
19784079613021,158,230030.0
19784079613021,166,234321.0
19784079613021,174,242279.0
19784079613021,176,242598.0
19784079613021,182,253898.0
19784079811731,1,10274.0
19784079811731,5,13703.0
19784079811731,8,15489.0
19784079811731,24,27653.0
19784079811731,25,27882.0
19784079811731,26,28536.0
19784079811731,28,29781.0
19784079811731,29,30000.0
19784079811731,30,30490.0
19784079811731,31,31099.0
19784079811731,33,31971.0
19784079811731,54,51717.0
19784079811731,57,53559.0
19784079811731,70,64137.0
19784079811731,78,72596.0
19784079811731,81,89029.0
19784079811731,89,95595.0
19784079811731,92,97179.0
19784079811731,95,98136.0
19784079811731,98,103580.0
19784079811731,100,106227.0
19784079811731,104,109412.0
19784079811731,118,121550.0
19784079811731,125,126664.0
19784079811731,127,128546.0
19784079811731,133,131681.0
19784079811731,142,143504.0
19784079811731,151,152345.0
19784079811731,152,152707.0
19784079811731,167,161704.0
19784080021271,5,25912.0
19784080021271,12,31392.0
19784080021271,16,32873.0
19784080021271,30,50508.0
19784080021271,36,54594.0
19784080021271,41,56989.0
19784080021271,45,61285.0
19784080021271,47,62522.0
19784080021271,75,84048.0
19784080021271,78,86532.0
19784080021271,93,111985.0
19784080021271,115,135347.0
19784080021271,120,138893.0
19784080021271,122,139536.0
19784080021271,140,152438.0
19784080021271,141,152833.0
19784080021271,149,160810.0
19784080021271,158,166677.0
19784080021271,171,177668.0
19784080021271,187,192463.0
19784080021271,195,199586.0
19784081212481,9,51025.0
19784081212481,15,54472.0
19784081212481,22,61361.0
19784081212481,23,62054.0
19784081212481,26,63797.0
19784081212481,44,80106.0
19784081212481,56,93282.0
19784081212481,61,98436.0
19784081212481,69,103425.0
19784081212481,72,105396.0
19784081212481,73,105818.0
19784081212481,80,111378.0
19784081212481,104,131603.0
19784081212481,106,160550.0
19784081212481,115,166289.0
19784081212481,117,167763.0
19784081212481,126,176653.0
19784081212481,139,186698.0
19784081212481,143,192043.0
19784081212481,145,193208.0
19784081212481,163,206735.0
19784081212481,179,227007.0
19784081212481,184,232561.0
19784081212481,191,238928.0
19784083213221,2,723.0
19784083213221,3,1519.0
19784083213221,6,3587.0
19784083213221,8,4681.0
19784083213221,15,8779.0
19784083213221,28,18606.0
19784083213221,30,19982.0
19784083213221,34,22636.0
